qid	docno	score_delta	query	text	relevance	perturbed	score	rank
118440	2607750	5.275815	define bmt medical	Bone marrow (stem cell) transplants have been used for the treatment and cure of a variety of. cancers, immune system diseases, and blood diseases for many years. Doctors in the United States and other countries have developed studies to treat children who have. severe sickle cell disease with bone marrow (stem cell) transplants. How does a bone marrow (stem cell) transplant work? In a person with sickle cell disease, the bone marrow produces red blood cells that contain hemoglobin S. This leads to the complications of sickle cell disease. † To prepare for a bone marrow (stem cell) transplant, strong medicines, called chemotherapy, are used to weaken or destroy the patient’s own bone marrow, stem cells, and infection ﬁ ghting. system. – This is done so the patient does not reject the new blood cells coming from the donor.	2	False	-8.549913	476
118440	4909309	5.190937	define bmt medical	1 Most people taking medications can still donate bone marrow. 2  They need to be healthy and have any medical condition under control when they donate. 3  Acceptable medications include birth control pills; thyroid medication; antihistamines; antibiotics; prescription eye drops; and topical medications, such as skin creams.o, this procedure is more commonly called a stem cell transplant. A person may need a stem cell transplant for diseases of the bone marrow. These can include leukemia, lymphoma, myeloma, and aplastic anemia. People with some types of genetic and immune system disorders may also need a stem cell transplant.	2	False	-9.137771	523
443396	725944	5.1903315	lps laws definition	Baker Act The Baker Act is a Florida law that enables families and loved ones to provide emergency mental health services and temporary detention for people who are impaired because of their mental illness, and who are unable to determine their needs for treatment.	2	False	-8.929196	290
118440	6185397	5.1781464	define bmt medical	This is called bone marrow. There are two types of marrow: red and yellow. Red marrow contains stem cells, unspecialized cells that can grow into different types of specialized cells. They're responsible for replenishing and replacing cells in the body that have been damaged or lost.f the body needs more blood cells, yellow marrow can transform back into red marrow and produce them. Some bones have a lot more red marrow than others -- the pelvic bone, the spine's vertebrae and our ribs are all rich with it. The body also stores iron in bone marrow. Bone marrow can become diseased.	2	False	-9.340556	545
1051399	5180967	5.0729876	who sings monk theme song	Life and career [edit]. Newman was born in Los Angeles, California, the son of Mississippi-born Martha Louis (nee Née) montgomery And hollywood Composer Alfred. newmane is the brother of Thomas Newman, Maria Newman and the cousin of Randy Newman, all of whom are also composers. He is also the nephew of composers Lionel Newman and Emil Newman. An accomplished violinist, and successful concert conductor, Newman was educated at the University of Southern California.	2	False	-10.993131	376
118440	3038512	4.996442	define bmt medical	The goal of a bone marrow transplant is to cure many diseases and types of cancer. When the doses of chemotherapy or radiation needed to cure a cancer are so high that a person's bone marrow stem cells will be permanently damaged or destroyed by the treatment, a bone marrow transplant may be needed. The donor is the patient himself or herself. 2  Stem cells are taken from the patient either by bone marrow harvest or apheresis (a process of collecting peripheral blood stem cells), frozen, and then given back to the patient after intensive treatment. 3  Often the term rescue is used instead of transplant.	2	False	-8.323825	462
443396	8790084	4.9958386	lps laws definition	Part 1. Understanding the Baker Act. Educate yourself about the Baker Act. The Baker Act, also known as the Florida Mental Health Act (Florida Statute Chapter 394, Part I) is a law that was passed to ensure and regulate emergency mental health treatment services for those suffering from a mental illness.	2	False	-9.0171385	293
118440	7058650	4.9873943	define bmt medical	Radiation therapy damages cells by destroying the genetic material that controls how cells grow and divide. While both healthy and cancerous cells are damaged by radiation therapy, the goal of radiation therapy is to destroy as few normal, healthy cells as possible. Normal cells can often repair much of the damage caused by radiation.	2	False	-8.31377	461
390360	749113	4.9772735	ia suffix meaning	A suffix is something added at the end of a word that conditions its usage or meaning. suffix is something added at the end of a word that conditions its usage or meaning.	2	False	-2.2887988	186
118440	1363115	4.9697723	define bmt medical	The US National Marrow Donor Program has a full list of diseases treatable by blood stem cell transplant. More than 26,000 patients are treated with blood stem cells in Europe each year. Since the 1970s, skin stem cells have been used to grow skin grafts for patients with severe burns on very large areas of the body.he US National Marrow Donor Program has a full list of diseases treatable by blood stem cell transplant. More than 26,000 patients are treated with blood stem cells in Europe each year. Since the 1970s, skin stem cells have been used to grow skin grafts for patients with severe burns on very large areas of the body.	2	False	-8.98911	506
1051399	5180962	4.966283	who sings monk theme song	Life and career [edit]. Newman was born in Los Angeles, California, the son of Mississippi-born Martha Louis (nee Née) montgomery And hollywood Composer Alfred. Newman he is the brother Of Thomas, Newman Maria newman and the cousin Of Randy, newman all of whom are also. composerse is the brother of Thomas Newman, Maria Newman and the cousin of Randy Newman, all of whom are also composers. He is also the nephew of composers Lionel Newman and Emil Newman. An accomplished violinist, and successful concert conductor, Newman was educated at the University of Southern California.	2	False	-11.006402	378
443396	8790079	4.804986	lps laws definition	Understanding the Baker Act. 1. Educate yourself about the Baker Act. The Baker Act, also known as the Florida Mental Health Act (Florida Statute Chapter 394, Part I) is a law that was passed to ensure and regulate emergency mental health treatment services for those suffering from a mental illness.	2	False	-9.002647	292
